gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000025479	0.5119346	0.0004558035	0.17885403	0.968642	NA
ENSMUSG00000025480	0.8116336	0.006039954	0.16809106	0.6332111	NA
ENSMUSG00000025481	1.945568	0.004798467	0.15471972	0.7197113	0.931547
ENSMUSG00000025482	0.3815136	0.007126635	0.22193303	0.5341939	NA
ENSMUSG00000025484	117.9364	0.007510905	0.11349918	0.8901743	0.9759541
ENSMUSG00000025485	312.7392	-0.03052153	0.10054591	0.6219566	0.8995653
ENSMUSG00000025486	182.1935	-0.0186122	0.1105799	0.7435636	0.9380785
ENSMUSG00000025487	316.749	0.0009893238	0.0961963	0.9873919	0.997845
ENSMUSG00000025488	0.1346792	0.006263473	0.22689982	0.5714135	NA
ENSMUSG00000025489	0.05978884	0.006263473	0.22689982	0.5714135	NA
ENSMUSG00000025491	5.086426	-0.003009788	0.13499446	0.8843765	0.9736941
ENSMUSG00000025492	18.33252	-0.01481452	0.13057941	0.6151495	0.8981357
ENSMUSG00000025494	5.436135	-0.005198111	0.13287053	0.8282805	0.9619344
ENSMUSG00000025495	181.1085	0.03594772	0.11633081	0.4950726	0.8475769
ENSMUSG00000025496	0.7437903	0.004375064	0.16209017	0.7298408	NA
ENSMUSG00000025498	5.083836	-0.1991365	0.65525205	0.003818914	0.1561202
ENSMUSG00000025499	541.423	-0.01683188	0.09960307	0.7859844	0.950627
ENSMUSG00000025500	0.1382213	0.002130945	0.21590586	0.8417778	NA
ENSMUSG00000025503	421.8307	-0.03723237	0.10286816	0.5436204	0.8704387
ENSMUSG00000025504	11.57757	-0.03315454	0.1357671	0.2453194	0.6990191
ENSMUSG00000025505	88.89474	-0.001688044	0.10940455	0.9765889	0.995443
ENSMUSG00000025507	8.651235	0.01801551	0.13794651	0.412512	0.8043688
ENSMUSG00000025508	577.299	-0.09955272	0.10357692	0.1157868	0.5651701
ENSMUSG00000025509	53.1925	-0.05345382	0.12106242	0.2783218	0.7270471
ENSMUSG00000025510	83.20388	-0.04980223	0.1185156	0.3341397	0.7629083
ENSMUSG00000025511	48.235	-0.0727817	0.1257589	0.1270407	0.579635
ENSMUSG00000025512	536.0692	-0.009423295	0.08484448	0.8800377	0.9729059
ENSMUSG00000025515	1.184064	0.03485693	0.30469071	0.08248493	NA
ENSMUSG00000025519	2.894096	0.03090017	0.20855583	0.1100688	0.5571457
ENSMUSG00000025521	65.95221	-0.029007	0.11563403	0.5841706	0.8863064
ENSMUSG00000025525	34.69329	0.04718204	0.12498672	0.2819244	0.7296507
ENSMUSG00000025528	0.1220604	0	0.21433687	1	NA
ENSMUSG00000025529	90.39644	0.0885242	0.12712159	0.07525104	0.4980218
ENSMUSG00000025531	546.1031	0.1611638	0.12231624	0.01081075	0.2449596
ENSMUSG00000025532	97.12811	-0.04432201	0.11779478	0.3923551	0.7966986
ENSMUSG00000025533	71.95876	-0.1227108	0.12179439	0.03582228	0.395583
ENSMUSG00000025534	68.91808	-0.06160527	0.12012736	0.2292232	0.6828028
ENSMUSG00000025537	90.80076	0.02681783	0.11641298	0.6069124	0.8955789
ENSMUSG00000025538	60.11817	-0.0349304	0.11860247	0.4869901	0.8436142
ENSMUSG00000025544	920.4948	0.02907235	0.0732567	0.6230228	0.8995653
ENSMUSG00000025545	50.37987	0.03012907	0.12061654	0.5258336	0.8601703
ENSMUSG00000025551	601.026	0.0973941	0.10428758	0.1223464	0.5731489
ENSMUSG00000025555	294.2896	0.03736611	0.1162334	0.4797042	0.8402121
ENSMUSG00000025557	0.2059663	-0.003227159	0.21653399	0.7648561	NA
ENSMUSG00000025558	935.0852	0.04816992	0.09036505	0.4460243	0.8248375
ENSMUSG00000025571	861.5562	0.002466805	0.10691688	0.9666657	0.9921149
ENSMUSG00000025572	21.74316	-0.004065802	0.12562183	0.915118	0.9806557
ENSMUSG00000025573	0.174108	0	0.21433687	1	NA
ENSMUSG00000025574	3.121658	0.04130639	0.26693854	0.06247756	0.4703386
ENSMUSG00000025575	245.2673	-0.0562763	0.09936363	0.3693668	0.7842494
ENSMUSG00000025576	580.2033	0.05447482	0.10491565	0.3721109	0.7861193
ENSMUSG00000025577	31.5267	0.05223	0.12687152	0.2192788	0.6729903
ENSMUSG00000025578	57.66787	-0.008910538	0.12449748	0.8251404	0.9612874
ENSMUSG00000025579	2798.985	-0.3068271	0.15027901	7.011686e-05	0.0171345
ENSMUSG00000025580	281.1457	-0.0441974	0.09841477	0.480311	0.8406463
ENSMUSG00000025582	323.7172	0.5192616	0.52865568	8.218499e-05	0.01901707
ENSMUSG00000025583	522.3041	0.08656104	0.10808729	0.1577677	0.6154835
ENSMUSG00000025584	206.5261	0.002797089	0.11361248	0.9588868	0.9905004
ENSMUSG00000025586	186.2895	0.01303724	0.09714887	0.8347271	0.9639276
ENSMUSG00000025588	9.140275	0.01945871	0.13422392	0.444488	0.8233944
ENSMUSG00000025591	85.17237	-0.04437115	0.10733045	0.4566302	0.830072
ENSMUSG00000025592	10.21393	-0.01922603	0.13774766	0.393222	0.7969392
ENSMUSG00000025597	191.6897	0.06704888	0.11668189	0.2213545	0.6761101
ENSMUSG00000025602	56.41946	-0.04186989	0.11820514	0.4135082	0.8043688
ENSMUSG00000025607	731.8778	0.03858923	0.08846659	0.5402019	0.8690775
ENSMUSG00000025608	194.8041	-0.01910258	0.10686359	0.7469569	0.9388041
ENSMUSG00000025609	1158.165	0.05763159	0.09076291	0.3628646	0.7810986
ENSMUSG00000025610	1.077021	0.002523529	0.16180894	0.8391233	NA
ENSMUSG00000025612	158.866	-0.0009123741	0.10207763	0.9881005	0.9979077
ENSMUSG00000025613	937.5078	-0.04291472	0.09159937	0.4970367	0.8482742
ENSMUSG00000025616	228.8643	0.1878342	0.10474163	0.005322847	0.1805414
ENSMUSG00000025626	238.6486	0.08691836	0.09996515	0.1708759	0.6288307
ENSMUSG00000025630	529.1891	0.07204265	0.09931439	0.2536841	0.7077397
ENSMUSG00000025644	0.4883449	0.005014246	0.2084593	0.6583494	NA
ENSMUSG00000025645	33.65671	-0.04506252	0.12905239	0.2408513	0.6955139
ENSMUSG00000025646	115.1508	-0.01176872	0.10993696	0.83708	0.9639276
ENSMUSG00000025647	141.6383	0.02571116	0.11537938	0.6282591	0.9015759
ENSMUSG00000025648	74.63749	0.04793766	0.11677489	0.3665177	0.7831982
ENSMUSG00000025650	15.01428	-0.005058034	0.12637516	0.890499	0.9759541
ENSMUSG00000025651	1038.263	0.03707558	0.09657761	0.5549688	0.8737878
ENSMUSG00000025652	1.21028	0.02318746	0.26587425	0.1539715	NA
ENSMUSG00000025656	3257.574	0.1727629	0.09461596	0.008960475	0.2263415
ENSMUSG00000025658	2058.046	0.09605769	0.10718128	0.12219	0.5731489
ENSMUSG00000025665	94.10693	0.04835036	0.12100676	0.3214917	0.7571633
ENSMUSG00000025666	1010.233	-0.08017761	0.09276123	0.2085372	0.6647519
ENSMUSG00000025701	4.053831	-0.06652131	0.29739259	0.02485419	0.3409442
ENSMUSG00000025702	585.6922	-0.04025014	0.08993364	0.5236457	0.8585968
ENSMUSG00000025716	0.1703546	-0.002533103	0.21536466	0.8135031	NA
ENSMUSG00000025722	162.0959	-0.08275692	0.11319524	0.1576374	0.6154835
ENSMUSG00000025723	9.119685	-0.001790607	0.13138986	0.9459326	0.9867197
ENSMUSG00000025724	134.7874	0.006214978	0.10692847	0.9161567	0.9810516
ENSMUSG00000025726	0.2313543	0	0.21433687	1	NA
ENSMUSG00000025727	5.740011	-0.0131283	0.13561963	0.553707	0.8737878
ENSMUSG00000025728	345.836	0.1608286	0.09955598	0.01508175	0.2722212
ENSMUSG00000025730	204.7291	0.0700967	0.11011066	0.2377948	0.6916806
ENSMUSG00000025731	65.34711	-0.03520735	0.11721718	0.496339	0.8482155
ENSMUSG00000025732	23.61457	-0.02658497	0.12952687	0.4283874	0.8123227
ENSMUSG00000025733	311.9012	-0.01346278	0.10364391	0.8243101	0.9609407
ENSMUSG00000025735	106.8131	-0.05005317	0.12278059	0.2863548	0.733049
ENSMUSG00000025736	174.866	0.05885526	0.12023171	0.2467052	0.7002901
ENSMUSG00000025737	153.7371	-0.01559336	0.10462686	0.795772	0.9533672
ENSMUSG00000025738	4517.942	-0.01147468	0.11289879	0.8346318	0.9639276
ENSMUSG00000025739	79.84283	0.08327991	0.12067232	0.1201677	0.5715047
ENSMUSG00000025742	173.0192	-0.07711224	0.11308709	0.1850402	0.6422795
ENSMUSG00000025743	648.7814	-0.04848201	0.10692445	0.4187071	0.8075146
ENSMUSG00000025745	421.019	-0.01297158	0.08946913	0.8367057	0.9639276
ENSMUSG00000025746	0.3499772	-0.001151693	0.21406504	0.9139969	NA
ENSMUSG00000025747	16.50158	0.007527151	0.13173571	0.7740659	0.9482811
ENSMUSG00000025754	4.682449	0.1101159	0.41005439	0.009201473	0.2281624
ENSMUSG00000025757	1003.406	0.04031437	0.08783755	0.5219391	0.8582785
ENSMUSG00000025758	32.09989	0.02653874	0.12972862	0.4247604	0.8104486
ENSMUSG00000025759	162.0895	0.1166042	0.11334793	0.05746022	0.4585135
ENSMUSG00000025762	61.59498	0.07055152	0.12102055	0.171206	0.6288307
ENSMUSG00000025764	580.3684	-0.02378523	0.08352365	0.7023233	0.927235
ENSMUSG00000025766	150.3762	0.004438099	0.11312404	0.9353312	0.9837791
ENSMUSG00000025776	64.98739	0.02913458	0.11936075	0.5519526	0.8735046
ENSMUSG00000025777	811.6902	0.08324912	0.08681293	0.1880702	0.6457943
ENSMUSG00000025779	1.381919	-0.0002031297	0.15257448	0.9876574	NA
ENSMUSG00000025780	322.6495	-0.1143196	0.1077111	0.06989555	0.4854529
ENSMUSG00000025781	1013.364	0.006228541	0.10549366	0.917008	0.9811306
ENSMUSG00000025782	91.76064	0.02291604	0.11970823	0.6343206	0.9032667
ENSMUSG00000025784	1.818343	-0.00137274	0.15281484	0.9168111	NA
ENSMUSG00000025785	98.41174	-0.01452643	0.11543165	0.7827908	0.9494331
ENSMUSG00000025786	427.8463	0.03983295	0.08744046	0.5266222	0.8605629
ENSMUSG00000025787	1.786308	-0.006182476	0.14909198	0.6690388	NA
ENSMUSG00000025789	54.89974	0.07276995	0.13913193	0.06350844	0.4739721
ENSMUSG00000025790	189.4146	-0.06554538	0.11527966	0.2398864	0.6940859
ENSMUSG00000025791	437.0344	-0.0525772	0.09959439	0.4006569	0.7999668
ENSMUSG00000025792	69.4476	-0.0949684	0.1230549	0.07667685	0.5000908
ENSMUSG00000025793	284.0678	-0.04203228	0.10147456	0.4967775	0.8482226
ENSMUSG00000025794	1046.125	-0.1237887	0.09858283	0.05631657	0.4575547
ENSMUSG00000025795	109.557	0.039999	0.11518122	0.4588562	0.8309032
ENSMUSG00000025804	0.7199979	0.01233958	0.21586728	0.3483777	NA
ENSMUSG00000025809	470.0426	-0.01185283	0.0988735	0.8487074	0.9666024
ENSMUSG00000025810	257.5686	-0.1902604	0.14202615	0.002999205	0.1388557
ENSMUSG00000025812	646.4857	0.03465451	0.10732158	0.5589727	0.8752785
ENSMUSG00000025813	180.9562	0.09978152	0.13232152	0.04276922	0.4241021
ENSMUSG00000025815	64.44309	-0.005989169	0.12419419	0.883185	0.9734384
ENSMUSG00000025816	315.0847	-0.06897919	0.09563438	0.2771065	0.7261485
ENSMUSG00000025817	92.69256	0.1065369	0.11805805	0.0672014	0.4819545
ENSMUSG00000025821	142.3057	-0.06805001	0.10493835	0.2688213	0.7193267
ENSMUSG00000025823	288.4415	-0.168522	0.12119968	0.008772627	0.2240831
ENSMUSG00000025825	246.2751	-0.1180374	0.10743028	0.06250355	0.4703386
ENSMUSG00000025854	335.884	-0.01396171	0.09563324	0.8238343	0.9609407
ENSMUSG00000025855	2405.41	-0.0485875	0.0957027	0.44115	0.8219561
ENSMUSG00000025856	116.6841	-0.08361104	0.11187595	0.1589248	0.6157858
ENSMUSG00000025857	45.33	0.01737191	0.12329964	0.6845882	0.9214252
ENSMUSG00000025858	255.8925	0.01087994	0.10839879	0.8517568	0.9670223
ENSMUSG00000025860	973.008	0.03730312	0.09583648	0.553154	0.8737878
ENSMUSG00000025862	869.2919	0.09568689	0.0905886	0.134331	0.5856112
ENSMUSG00000025867	4131.256	0.15665	0.13312588	0.009154382	0.2278629
ENSMUSG00000025868	156.3593	-0.0555818	0.11333354	0.3249159	0.7585876
ENSMUSG00000025869	67.93287	0.008480952	0.11882215	0.8619402	0.9692398
ENSMUSG00000025870	54.79872	-0.05226322	0.13294063	0.1529608	0.6070898
ENSMUSG00000025871	625.3952	-0.1439437	0.0910398	0.02656412	0.3541483
ENSMUSG00000025872	172.5375	-0.0201245	0.10792994	0.7314064	0.9355751
ENSMUSG00000025873	283.2268	-0.2278819	0.1008804	0.0008945948	0.07534443
ENSMUSG00000025875	31.0133	-0.003560596	0.12340531	0.9325202	0.9834813
ENSMUSG00000025876	249.9804	0.04993565	0.10670932	0.4061064	0.8016697
ENSMUSG00000025877	8.830632	-0.004785902	0.13253025	0.8450738	0.9655546
ENSMUSG00000025878	143.0714	0.0713001	0.10763491	0.2396109	0.6935851
ENSMUSG00000025880	150.4287	0.05345897	0.11695341	0.3165115	0.7539846
ENSMUSG00000025885	465.3798	0.0009138435	0.10419537	0.987919	0.9978876
ENSMUSG00000025887	5.552043	0.01412571	0.13770426	0.4979031	0.8485204
ENSMUSG00000025888	4.779959	-0.00886774	0.13576007	0.6711048	0.9161278
ENSMUSG00000025889	764.7129	0.03720789	0.11683324	0.4765736	0.8386229
ENSMUSG00000025892	810.4946	0.0007547632	0.08678641	0.9903955	0.9982943
ENSMUSG00000025893	94.46516	0.05795904	0.11635247	0.2855848	0.7324268
ENSMUSG00000025894	255.489	0.1503879	0.11390394	0.01901909	0.307611
ENSMUSG00000025898	187.9123	-0.01063341	0.10591232	0.8583881	0.9687665
ENSMUSG00000025899	209.6188	0.02890101	0.10390315	0.6342563	0.9032667
ENSMUSG00000025900	0.8275195	-0.01041169	0.2059839	0.4139333	NA
ENSMUSG00000025902	21.47517	-0.01147436	0.12709598	0.7478348	0.9389454
ENSMUSG00000025903	124.9813	0.07615073	0.11063529	0.200463	0.6585726
ENSMUSG00000025905	440.7639	0.06080765	0.12286344	0.2090361	0.665113
ENSMUSG00000025907	998.9935	0.2326575	0.10549275	0.0007944994	0.07115803
ENSMUSG00000025909	368.6393	0.08691523	0.09343193	0.1737784	0.63095
ENSMUSG00000025911	94.83642	-0.02206886	0.10764241	0.7075573	0.9287817
ENSMUSG00000025912	32.62213	0.008419219	0.12449746	0.8345618	0.9639276
ENSMUSG00000025915	411.2875	0.164309	0.12678665	0.008705603	0.2232951
ENSMUSG00000025916	2.637091	-0.00295087	0.14658898	0.8370536	0.9639276
ENSMUSG00000025917	313.111	0.1416926	0.10821036	0.02842998	0.3613992
ENSMUSG00000025920	684.8208	0.1232014	0.09664069	0.05750267	0.4585135
ENSMUSG00000025921	105.2972	0.02942514	0.10946487	0.6113677	0.8974965
ENSMUSG00000025922	0.9868349	0.003205013	0.15710619	0.8033499	NA
ENSMUSG00000025925	46.32263	0.01041413	0.12359454	0.8038182	0.9557194
ENSMUSG00000025927	0.7787527	-0.00442317	0.1648417	0.7236964	NA
ENSMUSG00000025930	2.484251	0.007027343	0.14047572	0.6825059	0.9198928
ENSMUSG00000025931	686.6707	0.06362957	0.09142348	0.3158925	0.7533822
ENSMUSG00000025932	37.60839	0.003985251	0.12355129	0.9240683	0.9823214
ENSMUSG00000025933	132.4332	0.06687939	0.11848756	0.2097617	0.665509
ENSMUSG00000025934	14.22671	-0.03358209	0.13891882	0.2112183	0.6664775
ENSMUSG00000025935	187.3032	-0.0003361379	0.11319537	0.9950899	0.999393
ENSMUSG00000025937	127.47	0.08987933	0.11064537	0.1367755	0.5882566
ENSMUSG00000025938	188.446	-0.0328423	0.11740861	0.5229368	0.8585968
ENSMUSG00000025939	328.5713	0.1068071	0.09445104	0.09708626	0.5392934
ENSMUSG00000025940	163.0382	-0.04077057	0.10294039	0.5063941	0.8511416
ENSMUSG00000025946	8.178647	-0.03667217	0.17059559	0.1038625	0.5515078
ENSMUSG00000025949	1001.282	0.1659055	0.08208567	0.008472711	0.2207458
ENSMUSG00000025950	255.1002	0.001125138	0.11162739	0.9839465	0.9966454
ENSMUSG00000025955	0.08799715	-0.0004194184	0.21388506	0.9685656	NA
ENSMUSG00000025956	90.0466	-0.1403416	0.11746847	0.02409506	0.3361804
ENSMUSG00000025958	536.7941	0.05974695	0.08208464	0.3358957	0.7637684
ENSMUSG00000025959	373.5876	0.03766462	0.11500608	0.485677	0.8429736
ENSMUSG00000025961	2.62728	0.1493105	0.81277873	0.007941734	0.217658
ENSMUSG00000025962	156.9243	0.1100712	0.10719066	0.08040036	0.5047234
ENSMUSG00000025963	7.807135	-0.0267852	0.14287425	0.242942	0.6972172
ENSMUSG00000025964	1827.3	0.200636	0.10506232	0.003165657	0.1440413
ENSMUSG00000025967	693.4424	-0.05964884	0.10876804	0.3161912	0.7538437
ENSMUSG00000025968	1092.005	0.04834735	0.08970961	0.4441127	0.8231256
ENSMUSG00000025969	385.2493	0.008945036	0.11925584	0.8528578	0.9676061
ENSMUSG00000025971	139.8289	-0.1522732	0.11273509	0.018294	0.3041063
ENSMUSG00000025977	1.835984	0.03475314	0.31217862	0.08254545	NA
ENSMUSG00000025978	188.7228	-0.1427138	0.10726854	0.02783087	0.3591637
ENSMUSG00000025979	350.8169	-0.03616446	0.10300353	0.5547844	0.8737878
ENSMUSG00000025980	836.6889	-0.1002082	0.10069767	0.1164658	0.5653319
ENSMUSG00000025981	171.7901	0.1105786	0.12129196	0.05245033	0.4476164
ENSMUSG00000025982	3467.136	0.1122171	0.0987542	0.08168814	0.5060616
ENSMUSG00000025983	2.82702	0.03274886	0.3093641	0.09038601	0.52708
ENSMUSG00000025986	925.9863	0.1245345	0.11568381	0.04193139	0.420536
ENSMUSG00000025991	1.769696	-0.007296678	0.15459997	0.6012581	NA
ENSMUSG00000025993	80.88332	0.004994547	0.11878986	0.9184068	0.9811911
ENSMUSG00000025995	298.3068	0.1517559	0.11139006	0.01910906	0.3082585
ENSMUSG00000025997	65.0662	-0.09170028	0.14032991	0.03750023	0.4035241
ENSMUSG00000026000	1107.494	0.0927834	0.08095967	0.1346046	0.585765
ENSMUSG00000026003	133.6316	0.003043174	0.10785005	0.9585123	0.9905004
ENSMUSG00000026004	234.1087	0.09014021	0.10281031	0.1528862	0.6070898
ENSMUSG00000026005	202.358	0.1432521	0.11282985	0.02472631	0.3404891
ENSMUSG00000026009	0.5537266	0.01186592	0.23636949	0.3467221	NA
ENSMUSG00000026011	0.7550648	0.009286595	0.18426503	0.4709716	NA
ENSMUSG00000026012	0.4276662	0.001178164	0.19139541	0.9169501	NA
ENSMUSG00000026014	315.5005	0.09614742	0.13252732	0.04659086	0.4369409
ENSMUSG00000026017	321.6153	0.05216265	0.09930662	0.4047563	0.8014173
ENSMUSG00000026018	316.4351	0.04638327	0.09614158	0.4615674	0.8313659
ENSMUSG00000026019	230.6726	0.1427789	0.09790533	0.02927142	0.3660212
ENSMUSG00000026020	344.3083	-0.07609465	0.0865563	0.228001	0.6813674
ENSMUSG00000026021	432.3018	0.1212217	0.12228058	0.03674012	0.3993941
ENSMUSG00000026023	1.15777	0.01207076	0.18799359	0.3744054	NA
ENSMUSG00000026024	322.329	0.01536487	0.08631533	0.8063015	0.9563075
ENSMUSG00000026027	178.8821	0.05652653	0.09735309	0.3698283	0.7844335
ENSMUSG00000026028	1609.856	-0.05799174	0.07688271	0.3382043	0.7646447
ENSMUSG00000026029	15.00931	0.005121534	0.13207404	0.839765	0.9643055
ENSMUSG00000026031	163.3098	0.01475566	0.10029223	0.8112593	0.9582654
ENSMUSG00000026032	233.698	-0.04694916	0.1088811	0.4252047	0.810643
ENSMUSG00000026034	1158.584	0.08150274	0.09412881	0.2013649	0.6596608
ENSMUSG00000026035	88.60782	-0.001420284	0.10675471	0.9808318	0.9956709
ENSMUSG00000026036	100.6928	-0.01857285	0.11228248	0.7383828	0.937107
ENSMUSG00000026037	225.5046	0.08461394	0.10035962	0.1815371	0.6391439
ENSMUSG00000026039	10.65629	0.01639172	0.1334332	0.5198706	0.8579613
ENSMUSG00000026042	28.82215	-0.04591081	0.13171633	0.1998338	0.6574234
ENSMUSG00000026043	15.12698	-0.1003016	0.24897477	0.01012444	0.2373349
ENSMUSG00000026047	53.62631	-0.01507313	0.12298101	0.726742	0.9337414
ENSMUSG00000026048	242.2925	-0.06425293	0.09065584	0.3109855	0.7502788
ENSMUSG00000026049	17.66403	0.02791938	0.13138414	0.3712906	0.7854615
ENSMUSG00000026051	2.70991	0.00793833	0.14977267	0.5918392	0.8900446
ENSMUSG00000026058	205.6944	0.1575256	0.11976127	0.01300082	0.259442
ENSMUSG00000026062	61.85915	0.0267003	0.12369083	0.5338491	0.8657051
ENSMUSG00000026064	904.4792	0.2261621	0.10369677	0.001030637	0.08024393
ENSMUSG00000026065	0.6932478	-0.001824654	0.19922859	0.8699446	NA
ENSMUSG00000026068	0.5472399	0.0008100616	0.20048008	0.9415991	NA
ENSMUSG00000026069	2.676768	-0.002807587	0.14556752	0.8472417	0.9664132
ENSMUSG00000026072	17.00725	0.01096191	0.12792917	0.7473373	0.9389454
ENSMUSG00000026073	2.182038	-0.01616844	0.16797748	0.3024906	0.7434307
ENSMUSG00000026074	863.3758	-0.04592878	0.10715445	0.4420743	0.8221792
ENSMUSG00000026077	377.3487	0.0465139	0.11722123	0.3761184	0.7895755
ENSMUSG00000026078	109.9156	0.001509587	0.11185776	0.9783924	0.995443
ENSMUSG00000026080	469.9898	-0.03250713	0.09596288	0.6048771	0.8949205
ENSMUSG00000026082	536.0167	0.03079373	0.07774839	0.6123119	0.8975783
ENSMUSG00000026083	314.0174	0.4314481	0.27685042	1.938798e-05	0.009206306
ENSMUSG00000026087	208.0359	0.02168849	0.10648161	0.7152309	0.9301896
ENSMUSG00000026088	37.10574	0.03292124	0.1230541	0.459229	0.8309032
ENSMUSG00000026090	1921.715	0.08121009	0.10619874	0.1880394	0.6457943
ENSMUSG00000026094	61.16777	-0.004898131	0.11880563	0.9199424	0.9813287
ENSMUSG00000026095	131.0123	-0.03086229	0.10535402	0.6080183	0.8958105
ENSMUSG00000026096	149.239	0.1874767	0.12863838	0.004082427	0.1603696
ENSMUSG00000026097	54.09559	0.04373366	0.11688075	0.4063542	0.8016697
ENSMUSG00000026098	196.6974	0.08653197	0.10796341	0.1582227	0.6155174
ENSMUSG00000026100	2.125199	-0.02462388	0.19446474	0.1605664	0.6176876
ENSMUSG00000026102	243.2934	0.0391088	0.10209175	0.525512	0.8599414
ENSMUSG00000026103	2041.406	0.1617962	0.08746179	0.01213798	0.2546804
ENSMUSG00000026104	163.8329	-0.002899075	0.10169864	0.9622828	0.9909713
ENSMUSG00000026107	84.53155	0.07194385	0.11725681	0.18972	0.6478495
ENSMUSG00000026109	513.3274	0.01093377	0.10749364	0.8523717	0.9673761
ENSMUSG00000026110	585.7533	0.1356814	0.08295524	0.03119198	0.3772987
ENSMUSG00000026111	177.5911	0.0239732	0.10985349	0.6768008	0.9185543
ENSMUSG00000026112	599.1512	-0.04979564	0.08628276	0.4280795	0.8123212
ENSMUSG00000026113	1393.118	0.1362237	0.11090076	0.03253308	0.381601
ENSMUSG00000026114	2.556778	-0.007213527	0.14402838	0.6499298	0.9092732
ENSMUSG00000026116	570.0889	0.01526988	0.11290027	0.781409	0.9492114
ENSMUSG00000026117	3.518318	-0.08148202	0.37488092	0.01739579	0.2951451
ENSMUSG00000026121	75.4964	-0.02792207	0.11024388	0.6263857	0.9008299
ENSMUSG00000026123	1744.959	-0.06574305	0.07206584	0.2627349	0.7171095
ENSMUSG00000026124	0.05866477	0.0005962035	0.21423381	0.9552944	NA
ENSMUSG00000026126	6.411105	-0.03716989	0.14582567	0.1491235	0.6038018
ENSMUSG00000026127	191.7885	-0.1738845	0.1051434	0.009179938	0.2281624
ENSMUSG00000026131	7325.94	0.05420801	0.0850717	0.3870867	0.7951294
ENSMUSG00000026134	47.949	0.02147672	0.11463803	0.6889319	0.9227679
ENSMUSG00000026135	300.8168	-0.02568108	0.11139799	0.6493013	0.9090408
ENSMUSG00000026141	75.27918	0.1474391	0.1588295	0.006559676	0.2032018
ENSMUSG00000026142	74.94488	-0.08418877	0.11817109	0.1294555	0.5830686
ENSMUSG00000026147	2.198647	-0.006276231	0.1431558	0.6936129	0.9237032
ENSMUSG00000026149	0.08485685	-0.0003232433	0.21389231	0.9757667	NA
ENSMUSG00000026150	1064.342	0.00226438	0.08779665	0.9712386	0.9935123
ENSMUSG00000026153	429.1118	0.179636	0.09356094	0.006583567	0.2032018
ENSMUSG00000026154	75.80352	0.01799528	0.11620632	0.7292879	0.9347151
ENSMUSG00000026155	290.871	0.088815	0.10227476	0.1594261	0.6166746
ENSMUSG00000026156	76.14457	-0.01476121	0.12087846	0.7495089	0.9393081
ENSMUSG00000026158	687.5925	0.1776094	0.10843807	0.007842997	0.2173948
ENSMUSG00000026159	904.6258	0.08341362	0.07765248	0.1709111	0.6288307
ENSMUSG00000026162	15.96531	0.0137712	0.13010282	0.6479227	0.9084555
ENSMUSG00000026163	780.3414	0.06105965	0.13305733	0.1173068	0.5666091
ENSMUSG00000026167	6.553495	-0.02302554	0.14355103	0.2816238	0.7296507
ENSMUSG00000026170	32.83771	-0.04229374	0.12416981	0.3379882	0.764623
ENSMUSG00000026171	151.794	-0.1899762	0.13000273	0.003683819	0.1535802
ENSMUSG00000026172	79.23832	-0.01774184	0.11333556	0.7457353	0.9388041
ENSMUSG00000026173	68.49701	0.08895032	0.12123042	0.09936913	0.5450342
ENSMUSG00000026174	185.4886	0.01564176	0.09956877	0.8007842	0.9546695
ENSMUSG00000026175	3.951044	-0.01270855	0.14472058	0.4650086	0.8331123
ENSMUSG00000026176	83.8926	-0.002085048	0.11674324	0.9674779	0.9921149
ENSMUSG00000026177	10.69008	-0.07756269	0.19471132	0.0221562	0.3243677
ENSMUSG00000026179	363.002	0.1013033	0.10741466	0.1043557	0.5525618
ENSMUSG00000026180	0.08279369	0	0.21433687	1	NA
ENSMUSG00000026181	642.8814	-0.04906057	0.09002716	0.4376064	0.8184345
ENSMUSG00000026185	561.1488	0.06413144	0.11521246	0.2496039	0.7033496
ENSMUSG00000026187	156.1001	-0.007997511	0.10618784	0.8929644	0.9770942
ENSMUSG00000026188	77.58998	-0.02789701	0.11280698	0.6149381	0.8979686
ENSMUSG00000026189	18.72635	-0.06934258	0.14408081	0.05805957	0.4590633
ENSMUSG00000026192	172.06	-0.1333238	0.114402	0.03290781	0.3832163
ENSMUSG00000026193	217.9467	-0.02815591	0.12434423	0.5033921	0.8508023
ENSMUSG00000026196	8.754133	-0.005275426	0.1304146	0.8533578	0.9677391
ENSMUSG00000026197	46.28305	-0.01232825	0.12047605	0.7917849	0.9524163
ENSMUSG00000026198	145.8109	-0.08614598	0.10713714	0.1620502	0.6183374
ENSMUSG00000026199	201.2764	-0.1158008	0.10830268	0.06604585	0.4813779
ENSMUSG00000026200	66.84545	-0.03480574	0.11881483	0.4864006	0.8434132
ENSMUSG00000026201	228.7839	0.0312193	0.11031272	0.586584	0.8875339
ENSMUSG00000026202	1446.933	0.01132551	0.10532419	0.8500034	0.9669388
ENSMUSG00000026203	385.1471	-0.1696798	0.10585139	0.01073349	0.2449596
ENSMUSG00000026204	1884.44	-0.007258976	0.09840045	0.9071217	0.9786372
ENSMUSG00000026205	1.202559	0.007518867	0.15452196	0.5920279	NA
ENSMUSG00000026207	826.1616	0.07017139	0.11451366	0.2159181	0.6692447
ENSMUSG00000026208	8.111081	-0.04853826	0.16352006	0.07187377	0.4919511
