gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000005803	29.02317	-0.1144108	0.16110098	0.01787563	0.2714542
ENSMUSG00000005804	125.0616	-0.06357757	0.1143264	0.2891309	0.706572
ENSMUSG00000005813	292.3739	0.05874311	0.09289199	0.3721549	0.7638947
ENSMUSG00000005823	95.32513	-0.03438683	0.11328297	0.5644102	0.860625
ENSMUSG00000005836	0.197165	-0.001343125	0.15123716	0.8006109	NA
ENSMUSG00000005846	333.3491	0.005030942	0.10618041	0.9366472	0.9854853
ENSMUSG00000005864	3.725358	0.002870775	0.13844923	0.8949122	NA
ENSMUSG00000005871	3505.188	0.1706792	0.08699283	0.00943187	0.2153344
ENSMUSG00000005873	1599.404	0.01027115	0.09072042	0.8754447	0.9697334
ENSMUSG00000005881	365.6465	-0.1299257	0.10791191	0.04822086	0.3908621
ENSMUSG00000005882	305.3403	-0.04290123	0.10197662	0.5085865	0.8392975
ENSMUSG00000005883	0.6896998	0.007619515	0.14825019	0.4197407	NA
ENSMUSG00000005886	1088.648	0.1263457	0.1008772	0.05783588	0.4194481
ENSMUSG00000005892	29.78116	0.01907976	0.12899696	0.6392688	0.8920393
ENSMUSG00000005893	1409.154	0.136409	0.07380398	0.02509882	0.3133563
ENSMUSG00000005897	77.36257	0.0234287	0.11274015	0.6953803	0.9148731
ENSMUSG00000005899	302.4817	0.00206143	0.09716017	0.9748965	0.9951592
ENSMUSG00000005907	196.906	0.01705715	0.09419868	0.7950851	0.9469457
ENSMUSG00000005917	2.485961	-0.004871464	0.14314597	0.7278683	NA
ENSMUSG00000005936	403.1295	-0.08069949	0.09651861	0.2216569	0.6478196
ENSMUSG00000005947	1.257472	-0.003800642	0.14225897	0.8022745	NA
ENSMUSG00000005949	83.31451	0.1260285	0.13094634	0.02939998	0.3302102
ENSMUSG00000005950	1.06627	-0.01531054	0.15273762	0.1732831	NA
ENSMUSG00000005951	30.37745	-0.01079448	0.12431132	0.8205447	0.9555581
ENSMUSG00000005952	0.1184174	0.002954973	0.15258726	0.5791888	NA
ENSMUSG00000005958	52.53669	-0.03175987	0.12178166	0.5394401	0.8508463
ENSMUSG00000005968	7.447599	-0.01115738	0.1347706	0.7058233	NA
ENSMUSG00000005973	387.7539	-0.1127026	0.10978007	0.0805572	0.4650382
ENSMUSG00000005980	7.032645	0.0004999096	0.14827324	0.9429505	NA
ENSMUSG00000005981	376.6332	-0.06381537	0.09774415	0.3319612	0.738363
ENSMUSG00000005982	390.705	-0.01696635	0.10133202	0.7936658	0.9462693
ENSMUSG00000005983	16.85426	-0.02494848	0.12989321	0.5319872	0.8481931
ENSMUSG00000005986	170.492	-0.1781224	0.1281802	0.00684303	0.1892411
ENSMUSG00000005994	0.06859908	0.0002741532	0.15102619	0.9585069	NA
ENSMUSG00000006005	1334.176	-0.04741453	0.09010572	0.4694901	0.8197446
ENSMUSG00000006010	319.9399	-0.04779093	0.10195395	0.4618987	0.8154861
ENSMUSG00000006014	4.652504	-0.01007882	0.14545527	0.4378052	NA
ENSMUSG00000006019	82.93735	-0.1387375	0.11406437	0.03234314	0.3399985
ENSMUSG00000006021	153.5496	-0.02530368	0.10692247	0.6883871	0.9125758
ENSMUSG00000006024	821.5386	-0.03270029	0.0918161	0.6184142	0.8833273
ENSMUSG00000006050	348.4089	-0.01300707	0.08900669	0.8422211	0.9612258
ENSMUSG00000006056	0.1150486	0.0002741532	0.15102619	0.9585069	NA
ENSMUSG00000006057	514.1378	-0.04601428	0.09707813	0.4835486	0.826987
ENSMUSG00000006058	170.7146	-0.06040076	0.10771485	0.3403276	0.7435842
ENSMUSG00000006095	204.2784	-0.1455524	0.12668515	0.01900981	0.2776291
ENSMUSG00000006127	219.2804	0.004264981	0.09117703	0.9481305	0.9875613
ENSMUSG00000006134	295.2136	-0.01063339	0.10223988	0.8693067	0.9684953
ENSMUSG00000006143	1.00402	-0.009452198	0.15179808	0.2724383	NA
ENSMUSG00000006154	23.99095	-0.03467892	0.13754007	0.2764332	0.6961557
ENSMUSG00000006169	322.0242	0.1125218	0.0858099	0.08392109	0.4702235
ENSMUSG00000006179	0.2199919	0	0.15101291	1	NA
ENSMUSG00000006191	151.1823	0.1053795	0.10277644	0.109617	0.5113854
ENSMUSG00000006204	0.09282384	-0.0006533175	0.15104888	0.9016862	NA
ENSMUSG00000006205	605.2631	-0.005019337	0.09828348	0.9388095	0.9854853
ENSMUSG00000006215	198.9142	-0.01557322	0.10835967	0.8027577	0.9493516
ENSMUSG00000006218	7.502342	-0.02394744	0.14127373	0.3168887	NA
ENSMUSG00000006219	3.684238	-0.0156737	0.14138069	0.4412739	NA
ENSMUSG00000006221	0.5370522	-0.002146823	0.14982989	0.7295961	NA
ENSMUSG00000006235	34.45418	-0.01339124	0.13026027	0.7247516	0.9232864
ENSMUSG00000006241	39.62168	-0.02669818	0.12004061	0.6176121	0.8833273
ENSMUSG00000006262	334.541	0.1530363	0.13317994	0.01307193	0.2384025
ENSMUSG00000006270	5.132346	-0.004778373	0.13825984	0.8301266	NA
ENSMUSG00000006273	2997.523	0.008155785	0.08120623	0.8980088	0.9766163
ENSMUSG00000006276	273.6534	-0.04322734	0.09908411	0.5088901	0.8394201
ENSMUSG00000006281	34.39355	-0.04717188	0.12966762	0.281613	0.7008351
ENSMUSG00000006288	163.5478	-0.02449779	0.10710015	0.697428	0.9148731
ENSMUSG00000006289	116.1739	-0.05248466	0.1106847	0.3952645	0.777556
ENSMUSG00000006299	622.5925	-0.1813968	0.10667775	0.007813225	0.2025721
ENSMUSG00000006301	313.6636	-0.08107797	0.1081913	0.2034291	0.6299079
ENSMUSG00000006304	650.2317	-0.1037452	0.09289001	0.1170122	0.521497
ENSMUSG00000006307	319.0652	0.05708108	0.12739635	0.2338291	0.6609391
ENSMUSG00000006310	0.2592586	0	0.15101291	1	NA
ENSMUSG00000006313	0.5143296	-0.007177183	0.15026357	0.3756494	NA
ENSMUSG00000006315	189.509	-0.1208334	0.11169452	0.06037114	0.4274924
ENSMUSG00000006333	962.4324	-0.1320834	0.09889076	0.04805198	0.3903192
ENSMUSG00000006335	68.59674	-0.02670952	0.12329217	0.5905361	0.8712683
ENSMUSG00000006342	45.85593	0.01199463	0.12765755	0.7774423	0.9409036
ENSMUSG00000006344	12.68812	0.005292363	0.1311131	0.8829301	0.9713677
ENSMUSG00000006345	13.12615	-0.002322399	0.1326129	0.9437992	0.9870429
ENSMUSG00000006356	378.101	-0.140344	0.12709975	0.02192041	0.2940811
ENSMUSG00000006360	18.95591	-0.06238635	0.1367632	0.1283231	0.5400059
ENSMUSG00000006362	55.06023	0.04284661	0.13407496	0.2586047	0.6802758
ENSMUSG00000006369	29.06471	-0.0258779	0.13161506	0.4886419	0.8296843
ENSMUSG00000006373	1951.85	-0.02940113	0.09731846	0.6538241	0.8980054
ENSMUSG00000006378	33.99282	-0.02717759	0.12667398	0.5463093	0.8535618
ENSMUSG00000006386	95.65381	-0.04980173	0.11111688	0.4175093	0.7916158
ENSMUSG00000006389	0.1434895	0.001174246	0.15125529	0.8238874	NA
ENSMUSG00000006390	71.293	-0.06198167	0.12010049	0.2642604	0.6841898
ENSMUSG00000006392	115.1262	0.04069111	0.11400637	0.4927685	0.8323131
ENSMUSG00000006395	35.18915	-0.03689596	0.12880354	0.3929776	0.7762425
ENSMUSG00000006398	9.14076	-0.01719162	0.13384664	0.5934328	0.8723342
ENSMUSG00000006403	261.6138	-0.07569807	0.11877799	0.1892584	0.6165078
ENSMUSG00000006411	12.77545	0.005789184	0.13128819	0.8709226	0.9687622
ENSMUSG00000006412	175.4402	-0.06125456	0.11048955	0.3239428	0.7360177
ENSMUSG00000006418	313.1544	-0.07694994	0.09761489	0.2431827	0.6681481
ENSMUSG00000006423	322.2065	0.006846301	0.10510419	0.9144335	0.9801818
ENSMUSG00000006435	910.7845	0.01329745	0.10625428	0.8335895	0.9592786
ENSMUSG00000006442	197.2568	-0.02420532	0.10219871	0.7082913	0.9180274
ENSMUSG00000006445	8.327032	-0.01558436	0.13533228	0.5957838	NA
ENSMUSG00000006456	205.9377	0.04235172	0.11310706	0.4802328	0.8255544
ENSMUSG00000006457	3.120229	-0.001303511	0.13891717	0.9499854	NA
ENSMUSG00000006462	0.9936269	-0.003397218	0.14638844	0.7154669	NA
ENSMUSG00000006463	97.82806	-0.07215479	0.11282069	0.2389434	0.6645455
ENSMUSG00000006464	345.2341	-0.01462673	0.10297879	0.8204262	0.9555581
ENSMUSG00000006469	0.5268396	-0.003522287	0.15289103	0.5191882	NA
ENSMUSG00000006471	158.8793	-0.02481626	0.10560928	0.6964912	0.9148731
ENSMUSG00000006476	1263.166	-0.08967459	0.083767	0.164379	0.5898936
ENSMUSG00000006494	338.1401	0.09516932	0.0939208	0.1503412	0.5736867
ENSMUSG00000006498	165.8365	-0.2143135	0.11820543	0.002141326	0.1302802
ENSMUSG00000006517	53.31826	-0.01807137	0.12712996	0.6788307	0.9087306
ENSMUSG00000006519	23.44609	-0.06696703	0.13885937	0.1028121	0.499001
ENSMUSG00000006522	216.3611	-0.03620783	0.12915568	0.3955029	0.777556
ENSMUSG00000006526	131.67	-0.08893816	0.10231038	0.1748988	0.6032083
ENSMUSG00000006527	266.0659	0.009490541	0.10511306	0.8816016	0.9708085
ENSMUSG00000006529	0.0392667	0	0.15101291	1	NA
ENSMUSG00000006538	3.768026	0.02835276	0.18229185	0.02940179	NA
ENSMUSG00000006542	0.02933238	0.0002741532	0.15102619	0.9585069	NA
ENSMUSG00000006567	22.00404	-0.1218511	0.16479402	0.01437003	0.2463765
ENSMUSG00000006574	0.961846	0.001325876	0.14440661	0.9078407	NA
ENSMUSG00000006575	995.9628	-0.1177041	0.0894282	0.07397587	0.454921
ENSMUSG00000006576	1196.943	-0.0577423	0.09203389	0.3799674	0.7666174
ENSMUSG00000006585	3.811527	0.0265938	0.14485616	0.2221515	NA
ENSMUSG00000006586	430.2353	0.07863674	0.11109319	0.2078613	0.6346807
ENSMUSG00000006587	3.680947	0.000328445	0.13989761	0.9861882	NA
ENSMUSG00000006589	68.8641	0.04046763	0.11932978	0.4604248	0.8148837
ENSMUSG00000006599	282.1329	-0.06167752	0.10508441	0.337597	0.7420168
ENSMUSG00000006611	22.7896	-0.04105511	0.12872884	0.3498932	0.7491168
ENSMUSG00000006638	17.79985	-0.0703259	0.14827001	0.0634283	0.4344496
ENSMUSG00000006641	116.2549	-0.09897894	0.1199467	0.09369216	0.4859366
ENSMUSG00000006642	0.8910613	0.002152646	0.14588417	0.8224759	NA
ENSMUSG00000006649	9.983525	-0.04675694	0.14288154	0.142688	0.564937
ENSMUSG00000006651	4569.703	-0.05296511	0.0912024	0.4200207	0.7930558
ENSMUSG00000006673	911.5179	0.03202752	0.07777992	0.6082127	0.8798535
ENSMUSG00000006675	401.1281	-0.1117855	0.10892512	0.08406145	0.4703017
ENSMUSG00000006676	766.5729	-0.0602331	0.08686644	0.3548928	0.7537679
ENSMUSG00000006678	130.6671	-0.02090265	0.10914121	0.7359735	0.927272
ENSMUSG00000006699	1509.724	0.01701686	0.09997436	0.7939289	0.9464314
ENSMUSG00000006705	134.1624	0.06029772	0.10688043	0.3436247	0.7444298
ENSMUSG00000006711	284.9531	0.009163672	0.09690653	0.8888009	0.9741593
ENSMUSG00000006715	18.19524	0.01478653	0.12981205	0.7041341	0.9169646
ENSMUSG00000006717	140.5045	-0.05332797	0.10795941	0.3978871	0.7790592
ENSMUSG00000006720	28.58338	-0.01665273	0.12850876	0.6868574	0.9116982
ENSMUSG00000006724	4.39754	-0.0009875005	0.14253824	0.9452545	NA
ENSMUSG00000006728	249.0491	-0.1021903	0.0961428	0.1232841	0.5314879
ENSMUSG00000006731	346.0633	-0.1077755	0.09912825	0.1041071	0.5012365
ENSMUSG00000006732	54.1018	-0.07965058	0.12588719	0.1310083	0.5458907
ENSMUSG00000006736	246.5768	-0.009330863	0.09661474	0.8868272	0.9731572
ENSMUSG00000006740	2692.011	-0.03336623	0.08143495	0.6004931	0.8761312
ENSMUSG00000006763	84.62264	0.01233755	0.11841128	0.8219883	0.9555581
ENSMUSG00000006764	2.483654	-0.01412487	0.14373147	0.4001691	NA
ENSMUSG00000006782	2986.12	-0.08962791	0.0937711	0.1751413	0.6034853
ENSMUSG00000006784	11.19227	-0.03848674	0.13816946	0.2365192	0.6636605
ENSMUSG00000006800	335.34	0.0005677496	0.10399842	0.9929324	0.999057
ENSMUSG00000006818	1078.879	0.01959561	0.08499902	0.7617727	0.9355469
ENSMUSG00000006850	40.17411	-0.03249068	0.12345524	0.5140595	0.8413596
ENSMUSG00000006906	95.74355	0.04596422	0.12821433	0.3103887	0.7252898
ENSMUSG00000006920	467.2781	-0.08109966	0.07990548	0.200065	0.6261447
ENSMUSG00000006930	2121.723	-0.1680827	0.13309792	0.008517612	0.207508
ENSMUSG00000006931	53.69021	-0.08652568	0.12584665	0.1078237	0.5090679
ENSMUSG00000006932	3383.379	-0.04870583	0.0876719	0.4551625	0.8120648
ENSMUSG00000006941	220.2619	-0.07009698	0.10527134	0.276667	0.6961908
ENSMUSG00000006958	43.44088	0.06268484	0.1279661	0.1943179	0.621824
ENSMUSG00000006998	1256.4	-0.05914808	0.0923048	0.3686585	0.7620933
ENSMUSG00000007021	620.4191	-0.07184729	0.10055579	0.2730053	0.6940939
ENSMUSG00000007029	225.6093	-0.09864552	0.11366449	0.1130863	0.5176715
ENSMUSG00000007030	5.527261	-0.009360843	0.14027098	0.6355404	NA
ENSMUSG00000007033	3.018432	-0.009902578	0.14633022	0.411426	NA
ENSMUSG00000007034	0.3749981	0	0.14975218	1	NA
ENSMUSG00000007035	1.739546	0.002069114	0.14337602	0.8745685	NA
ENSMUSG00000007036	307.7308	-0.09262984	0.10619683	0.1526472	0.5758416
ENSMUSG00000007038	239.5648	-0.01259035	0.11002028	0.8376335	0.960649
ENSMUSG00000007039	35.46027	0.0165289	0.12083665	0.7517737	0.9323067
ENSMUSG00000007041	36.06046	-0.04480304	0.12756596	0.3291944	0.7378806
ENSMUSG00000007050	24.59365	0.02024556	0.12610368	0.6553694	0.8982308
ENSMUSG00000007080	16.56364	-0.005649359	0.12950438	0.8846746	0.9725016
ENSMUSG00000007097	4513.246	-0.08002766	0.09256041	0.2249583	0.6525621
ENSMUSG00000007107	0.2199919	0	0.15101291	1	NA
ENSMUSG00000007122	3.111304	-0.02650056	0.1508734	0.1363537	NA
ENSMUSG00000007207	207.2926	0.06861166	0.13487821	0.1185893	0.5235947
ENSMUSG00000007209	0.3533388	0.002412448	0.15094287	0.67411	NA
ENSMUSG00000007216	70.82287	-0.02560753	0.11505761	0.6596113	0.9002033
ENSMUSG00000007279	3.906293	0.0154815	0.14115779	0.4516614	NA
ENSMUSG00000007338	176.6755	-0.04958662	0.11772066	0.3823375	0.7677704
ENSMUSG00000007379	8.01044	-0.01482498	0.13570685	0.6040636	NA
ENSMUSG00000007411	511.5689	0.049564	0.08738754	0.4469335	0.8079332
ENSMUSG00000007415	424.6747	-0.07069927	0.09045386	0.2818739	0.7012449
ENSMUSG00000007440	72.04471	0.2204713	0.29678347	0.001192645	0.1033775
ENSMUSG00000007457	0.02933238	0.0002741532	0.15102619	0.9585069	NA
ENSMUSG00000007458	719.6898	-0.05137437	0.10873114	0.4125096	0.7883192
ENSMUSG00000007476	274.2381	0.06115963	0.11472475	0.3048358	0.7216333
ENSMUSG00000007480	0.7299698	-0.008164142	0.14641417	0.4643767	NA
ENSMUSG00000007564	2299.796	-0.05253067	0.0926089	0.4244961	0.7954358
ENSMUSG00000007570	78.66419	-0.06430596	0.11495136	0.2806283	0.7003576
ENSMUSG00000007589	52.20127	-0.01516667	0.12279539	0.7606624	0.9351757
ENSMUSG00000007591	2.800779	-0.005386485	0.14131828	0.7519947	NA
ENSMUSG00000007594	93.75472	-0.01984759	0.12529447	0.669704	0.9047277
ENSMUSG00000007603	203.9815	-0.276279	0.15577891	0.0002798004	0.05342301
ENSMUSG00000007610	115.4116	-0.06251915	0.11398312	0.2986176	0.715855
ENSMUSG00000007613	308.4875	0.03063013	0.10159049	0.6368672	0.891575
ENSMUSG00000007617	1712.951	0.07057276	0.11270871	0.2493371	0.6728576
ENSMUSG00000007646	8.66659	0.01759306	0.13484298	0.565521	NA
ENSMUSG00000007653	1261.493	0.03124292	0.09722744	0.6337715	0.8907157
ENSMUSG00000007655	72.01779	0.00226954	0.11812386	0.9671116	0.9925944
ENSMUSG00000007656	2435.774	0.008145668	0.11361968	0.8902554	0.974605
ENSMUSG00000007659	444.8661	-0.01859196	0.08772727	0.7754079	0.9403211
ENSMUSG00000007670	410.8217	0.0362812	0.10644759	0.5672446	0.8610501
ENSMUSG00000007682	274.215	0.03137169	0.12119534	0.5494059	0.8541035
ENSMUSG00000007721	125.7141	-0.07252019	0.11835675	0.2089671	0.6347457
ENSMUSG00000007739	646.9689	-0.03710033	0.09237226	0.5722559	0.8629976
ENSMUSG00000007777	65.46546	0.05636323	0.12652942	0.247426	0.671688
ENSMUSG00000007783	474.6229	-0.1190444	0.09530836	0.07354027	0.4531786
ENSMUSG00000007805	1.192178	0.002692175	0.14698553	0.751906	NA
ENSMUSG00000007812	356.9659	0.1489674	0.09310974	0.02562653	0.315707
ENSMUSG00000007815	666.2719	0.04342819	0.09315214	0.5089428	0.8394201
ENSMUSG00000007817	389.6417	0.05383723	0.14103786	0.130467	0.5446311
ENSMUSG00000007827	169.1243	0.004394348	0.10637689	0.9445776	0.9870567
ENSMUSG00000007833	30.28599	-0.04070289	0.12912725	0.3478318	0.7470207
ENSMUSG00000007836	576.9534	0.01080424	0.11026022	0.8600742	0.9656929
ENSMUSG00000007837	13.24456	0.009209417	0.13020615	0.8076562	0.9514295
ENSMUSG00000007850	1563.447	-0.05685038	0.08777967	0.3836808	0.7686193
ENSMUSG00000007867	20.13481	-0.04960933	0.1351016	0.2002918	0.6261447
ENSMUSG00000007872	118.3675	-0.07525765	0.1077291	0.237712	0.6640207
ENSMUSG00000007877	0.9296897	0.006317405	0.14622068	0.5488168	NA
ENSMUSG00000007880	836.0154	0.1034761	0.1358234	0.04554115	0.3805409
ENSMUSG00000007888	1.91562	0.01628215	0.14754128	0.2566273	NA
ENSMUSG00000007891	1637.456	-0.08935817	0.10694823	0.165541	0.5908198
ENSMUSG00000007892	1990.545	-0.0595721	0.10365509	0.3571682	0.7539251
ENSMUSG00000007908	157.6129	0.08155005	0.10385457	0.2101552	0.6354839
ENSMUSG00000007944	144.9314	0.08327285	0.12935079	0.1018325	0.499001
ENSMUSG00000007950	915.5245	-0.07137956	0.10244229	0.273546	0.6941341
ENSMUSG00000007987	211.6914	-0.04689922	0.09697296	0.4752728	0.8229683
ENSMUSG00000007989	847.853	0.08588077	0.09430828	0.1937737	0.6214958
ENSMUSG00000008028	8.366983	0.0163519	0.13733177	0.5347474	NA
ENSMUSG00000008035	398.3832	-0.1895384	0.11486403	0.005498455	0.1729365
ENSMUSG00000008036	383.916	-0.01591802	0.10213204	0.805573	0.9506413
ENSMUSG00000008090	67.81072	-0.06673673	0.11665009	0.2544738	0.6769257
ENSMUSG00000008129	15.64236	-0.06247617	0.1477649	0.07690136	0.4592443
ENSMUSG00000008136	47.63018	0.02879206	0.12406878	0.5548963	0.8570177
ENSMUSG00000008140	612.278	-0.1834173	0.09972264	0.007038463	0.1905176
ENSMUSG00000008153	1919.519	-0.08716392	0.10061363	0.1851941	0.6129044
ENSMUSG00000008167	59.96557	0.01227542	0.1229899	0.8039605	0.9498973
ENSMUSG00000008193	1.600059	0.004649908	0.14460283	0.6945395	NA
ENSMUSG00000008200	414.7936	0.01230054	0.07747839	0.8436226	0.9615372
ENSMUSG00000008206	376.6229	-0.02850148	0.10121827	0.6608001	0.9003997
ENSMUSG00000008226	195.3173	-0.09659655	0.11794085	0.1070815	0.5079901
ENSMUSG00000008301	203.1516	-0.05660639	0.11277125	0.3508005	0.7498726
ENSMUSG00000008305	582.0914	0.06825926	0.09371718	0.3004245	0.7167844
ENSMUSG00000008307	38.41197	0.06740781	0.1328302	0.1351958	0.552136
ENSMUSG00000008318	58.84391	0.02512105	0.11700425	0.6563508	0.8985565
ENSMUSG00000008333	124.735	0.005592023	0.11919431	0.9174259	0.9809802
ENSMUSG00000008348	1324.554	-0.1163721	0.09652698	0.08022149	0.4642427
ENSMUSG00000008373	183.953	-0.1072605	0.11112909	0.09259569	0.4840323
ENSMUSG00000008384	50.70937	0.03108534	0.11876888	0.5716729	0.8629976
ENSMUSG00000008393	814.9098	0.07349211	0.10286125	0.2592156	0.6806021
ENSMUSG00000008398	33.98274	0.005819451	0.12768545	0.8902166	0.974605
ENSMUSG00000008429	203.0347	0.08098363	0.1123222	0.1910757	0.6181714
ENSMUSG00000008435	125.8084	0.09894217	0.11250456	0.1150604	0.5194075
ENSMUSG00000008438	9.175123	0.01106921	0.13926546	0.6121505	0.8806197
ENSMUSG00000008450	158.7384	-0.02410941	0.11842264	0.6615726	0.900828
ENSMUSG00000008461	0.4399838	0	0.15101291	1	NA
ENSMUSG00000008475	426.1733	-0.01037306	0.09857764	0.8738854	0.9690159
ENSMUSG00000008482	0.229095	0.002058627	0.15178164	0.6970747	NA
ENSMUSG00000008489	313.1029	0.1031302	0.10877554	0.10915	0.5105679
ENSMUSG00000008496	30.63132	0.057294	0.14754808	0.08708652	0.4738435
ENSMUSG00000008540	51.94064	-0.02347711	0.12661581	0.6004479	0.8761312
ENSMUSG00000008575	512.0899	0.1301551	0.11869526	0.03793195	0.3600148
ENSMUSG00000008590	0.1428392	0.0002741532	0.15102619	0.9585069	NA
ENSMUSG00000008601	0.3459115	0.003190503	0.14985137	0.6255785	NA
ENSMUSG00000008604	497.0991	-0.02704861	0.10312572	0.6747751	0.9071265
ENSMUSG00000008658	1571.586	-0.01149155	0.10475539	0.8571847	0.9652409
ENSMUSG00000008668	826.8179	-0.06105457	0.10906829	0.3307796	0.738363
ENSMUSG00000008682	1582.944	-0.1041158	0.10836871	0.1067102	0.5070439
ENSMUSG00000008683	877.6797	-0.02566157	0.11031811	0.6759725	0.9078443
ENSMUSG00000008690	542.0373	-0.09544186	0.0929781	0.1488453	0.5704536
ENSMUSG00000008730	1330.183	0.06923483	0.09290026	0.2933755	0.7117727
ENSMUSG00000008734	841.3228	-0.1861915	0.10448716	0.006467562	0.1855893
ENSMUSG00000008763	1380.176	0.05916855	0.09228756	0.368486	0.7619576
ENSMUSG00000008822	41.57075	0.01936221	0.12342601	0.6933721	0.9144642
ENSMUSG00000008845	5.563899	0.01750357	0.14180809	0.3950037	NA
ENSMUSG00000008855	695.4736	-0.1089494	0.09355277	0.1002955	0.4980305
ENSMUSG00000008859	329.9852	-0.003831557	0.09564167	0.9534376	0.9891407
ENSMUSG00000008874	0.05978884	0	0.15101291	1	NA
ENSMUSG00000008892	744.383	-0.02913203	0.10045412	0.6545802	0.8982308
ENSMUSG00000008932	0.422469	-0.001331572	0.14968029	0.8273394	NA
ENSMUSG00000008958	97.37644	-0.02753021	0.11056738	0.6532388	0.8980054
ENSMUSG00000008976	231.7222	-0.01968873	0.09833861	0.7634056	0.936016
ENSMUSG00000008999	61.59708	0.006076712	0.12337332	0.900927	0.9774592
ENSMUSG00000009013	857.6469	0.01227537	0.09445071	0.8517105	0.9641835
ENSMUSG00000009030	137.4842	0.02695489	0.11191602	0.655615	0.8982308
ENSMUSG00000009035	221.8546	0.06540935	0.11714436	0.2604465	0.6814294
ENSMUSG00000009070	2.116598	-0.008071176	0.14319823	0.5883743	NA
ENSMUSG00000009073	529.0773	-0.08795275	0.09689662	0.1833704	0.6117092
ENSMUSG00000009075	101.592	-0.1099562	0.12730517	0.05221216	0.4053344
ENSMUSG00000009076	29.94671	-0.02826222	0.12633152	0.5357171	0.84977
ENSMUSG00000009079	1199.123	-0.1296878	0.10264534	0.0513356	0.4024429
ENSMUSG00000009090	921.3805	-0.07209509	0.07501208	0.2402913	0.6661549
ENSMUSG00000009092	5.177722	-0.004140833	0.13996461	0.8287511	NA
ENSMUSG00000009097	3.992241	-0.02717315	0.15014732	0.1423239	NA
ENSMUSG00000009108	0.7308935	0.002319739	0.14692916	0.7844701	NA
ENSMUSG00000009112	286.8661	0.1060462	0.08538214	0.102622	0.499001
ENSMUSG00000009114	0.2681016	0	0.15101291	1	NA
ENSMUSG00000009115	0.08912122	0.0002741532	0.15102619	0.9585069	NA
ENSMUSG00000009145	2.700824	-0.003908782	0.14232459	0.7956157	NA
ENSMUSG00000009185	0.8103245	-0.00880922	0.15082812	0.3092221	NA
ENSMUSG00000009207	448.4916	0.2772466	0.1300275	0.0001937896	0.04806628
ENSMUSG00000009210	0.473282	0	0.14952143	1	NA
ENSMUSG00000009214	1.413908	0.004354349	0.14618246	0.6580649	NA
ENSMUSG00000009216	140.2856	0.1014907	0.22814073	0.005877755	0.1770703
ENSMUSG00000009246	0.382592	-0.001097727	0.1501179	0.8502296	NA
ENSMUSG00000009248	1.016601	-0.0009252526	0.14545686	0.926032	NA
ENSMUSG00000009281	26.40344	-0.0500735	0.13189305	0.2327704	0.6602037
ENSMUSG00000009291	453.0151	0.03227634	0.08761194	0.6203952	0.8843829
ENSMUSG00000009292	268.0675	0.02233036	0.09666316	0.7335106	0.9259569
ENSMUSG00000009293	198.3424	-0.09553888	0.11109079	0.1306016	0.5450402
ENSMUSG00000009350	0.4792505	0	0.15101291	1	NA
ENSMUSG00000009356	3.867861	-0.01613898	0.14354671	0.3683764	NA
ENSMUSG00000009376	11.8504	0.0250398	0.14273121	0.2748199	0.6953196
ENSMUSG00000009378	13.534	-0.004458728	0.13244319	0.8936354	0.9750566
ENSMUSG00000009394	2299.658	0.0282478	0.07735925	0.6503371	0.8973676
ENSMUSG00000009406	329.1076	-0.03010744	0.09480203	0.6467966	0.8965987
ENSMUSG00000009418	687.1407	0.05711949	0.13919834	0.1311853	0.5458907
ENSMUSG00000009470	901.7453	0.170397	0.08597831	0.009251103	0.2152385
ENSMUSG00000009471	0.09942932	-0.000447921	0.15102199	0.9324182	NA
ENSMUSG00000009487	0.2176349	0.003905329	0.15381544	0.468442	NA
ENSMUSG00000009535	533.8609	0.05596615	0.08935769	0.3928184	0.7762425
ENSMUSG00000009545	2.085888	-0.009227763	0.14412589	0.5137394	NA
ENSMUSG00000009549	307.7289	-0.008908682	0.11377219	0.8798264	0.9708085
ENSMUSG00000009551	3.309767	0.01600481	0.14264134	0.3977043	NA
ENSMUSG00000009555	342.5018	-0.0735792	0.09889907	0.263347	0.6836956
ENSMUSG00000009563	118.2228	-0.1210707	0.10910251	0.06286889	0.4335565
ENSMUSG00000009566	34.22735	0.003805824	0.12759755	0.9282586	0.9842278
ENSMUSG00000009569	2739.302	0.1285547	0.10724808	0.05088553	0.4011009
ENSMUSG00000009575	2845.649	-0.01317708	0.06297958	0.8109938	0.9523146
ENSMUSG00000009585	15.33133	0.008790168	0.1330078	0.7871556	0.9441289
ENSMUSG00000009588	0.4399838	0	0.15101291	1	NA
ENSMUSG00000009596	0.8733504	0.004736466	0.1524277	0.4393191	NA
ENSMUSG00000009614	75.41538	-0.008335088	0.12091632	0.872659	0.9688258
ENSMUSG00000009621	75.83033	0.04321132	0.1189271	0.4349867	0.8011639
ENSMUSG00000009628	23.35222	0.04591946	0.1403147	0.1682317	0.5946536
ENSMUSG00000009630	490.2631	-0.08206032	0.09736484	0.2138291	0.6389971
ENSMUSG00000009633	12.07132	-0.02963584	0.13658422	0.3441932	0.7449432
ENSMUSG00000009640	150.4434	-0.1331592	0.11763281	0.03552573	0.3544177
ENSMUSG00000009647	224.461	0.03175964	0.10920208	0.6090018	0.8800899
ENSMUSG00000009654	2.422927	0.04094693	0.19051309	0.01805235	NA
